ts_id,cluster,transform,model,fold,auto_params,sMAPE,MASE,RMSE
T1039,0,log1p,AutoARIMA,2,"ARIMA(1, 1, 0, 0, 1, 1, 0)",1.339326929118232,0.7158641355934295,29.16120269708785
T1057,0,log1p,Naive,2,fitted,0.3978125829467289,0.2330643050657103,7.621843608996455
T1057,0,log1p,SeasonalNaive,2,fitted,0.8060004095130755,0.46987642807307883,15.574902430329368
T1057,0,log1p,AutoTheta,2,DSTM,0.3900422871389777,0.2285093979546063,8.34237441511988
T1057,0,log1p,AutoETS,2,"ETS(A,N,N)",0.39781258294041566,0.2330643050657103,7.621864859567335
T1057,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 2, 2, 7, 1, 0)",0.5278957827871412,0.3096388473698407,11.343803685783175
T1069,0,log1p,Naive,2,fitted,0.423008815179334,0.24410356389024968,81.61925980691481
T1069,0,log1p,SeasonalNaive,2,fitted,0.7800011357599004,0.4484022921709702,112.37232437622201
T1069,0,log1p,AutoTheta,2,OTM,0.38189647721062814,0.22046299795609486,76.13223141010631
T1069,0,log1p,AutoETS,2,"ETS(A,N,N)",0.42301721578054485,0.2441083898025216,81.62021523398303
T1069,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",0.423008815179334,0.24410356389024968,81.61925980691481
T110,0,log1p,Naive,2,fitted,1.3677059313795017,0.9422988254415472,19.985661824703637
T110,0,log1p,SeasonalNaive,2,fitted,1.2278529273548453,0.8459669565736675,18.920838663079497
T110,0,log1p,AutoTheta,2,OTM,1.2792904998422299,0.881833630877457,18.666325853491827
T110,0,log1p,AutoETS,2,"ETS(A,N,N)",1.3676377044758654,0.9422521981188673,19.984828331033484
T110,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 1, 0, 7, 1, 0)",1.3988387515842278,0.9635687414736968,20.369041846496394
T1160,0,log1p,Naive,2,fitted,2.8442765616762644,1.2354764643834688,37.28618827011241
T1160,0,log1p,SeasonalNaive,2,fitted,3.7114318034158855,1.6007917741620037,47.74350000635846
T1160,0,log1p,AutoTheta,2,STM,2.913907598514651,1.2651221917035893,37.89447003933013
T1160,0,log1p,AutoETS,2,"ETS(A,N,N)",2.8443053429833527,1.2354887302002784,37.286462376184474
T1160,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",2.8442765616762644,1.2354764643834688,37.28618827011241
T1162,0,log1p,Naive,2,fitted,1.5590241344518405,0.6506720912190834,25.27888263240405
T1162,0,log1p,SeasonalNaive,2,fitted,1.8656551205159713,0.7792667636595991,29.716822917090397
T1162,0,log1p,AutoTheta,2,DOTM,1.6045054907227365,0.6694369950674683,26.306686342533585
T1162,0,log1p,AutoETS,2,"ETS(A,N,N)",1.5590150851227529,0.6506683505524143,25.278699926028022
T1162,0,log1p,AutoARIMA,2,"ARIMA(1, 1, 0, 0, 1, 1, 0)",1.579077508255628,0.6589583876266663,25.692496060048324
T1165,0,log1p,Naive,2,fitted,5.008220128774117,2.5070205349240253,69.80365729264135
T1165,0,log1p,SeasonalNaive,2,fitted,4.020195447983442,2.022797483871479,58.63163468396799
T1165,0,log1p,AutoTheta,2,STM,4.867003945251213,2.438177565887181,67.87393886051116
T1165,0,log1p,AutoETS,2,"ETS(A,N,N)",5.008122734541643,2.5069731166672344,69.80248157447132
T1165,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",5.008220128774117,2.5070205349240253,69.80365729264135
T1176,0,log1p,Naive,2,fitted,2.8778593542015405,1.395590430554849,36.99860924027152
T1176,0,log1p,SeasonalNaive,2,fitted,4.447991674459813,2.1351984048370567,54.52677363329984
T1176,0,log1p,AutoTheta,2,STM,2.8467902017341684,1.3807561057040665,36.482010171688444
T1176,0,log1p,AutoETS,2,"ETS(A,N,N)",2.8799662313283427,1.3965943682902315,37.02027085246226
T1176,0,log1p,AutoARIMA,2,"ARIMA(2, 2, 1, 1, 7, 1, 0)",3.25155260662328,1.5732796425508895,40.908884536180274
T1186,0,log1p,Naive,2,fitted,2.857580762874167,1.456961226216877,51.41920750069998
T1186,0,log1p,SeasonalNaive,2,fitted,4.467380569525572,2.2541360378347095,76.59790802812915
T1186,0,log1p,AutoTheta,2,STM,2.8359680719528333,1.4460961541232427,51.03293469992955
T1186,0,log1p,AutoETS,2,"ETS(A,N,N)",2.857624988191204,1.456983387848078,51.41984780788868
T1186,0,log1p,AutoARIMA,2,"ARIMA(1, 2, 0, 0, 1, 1, 0)",3.167157298965199,1.6118485129349307,56.19870939068278
T1189,0,log1p,Naive,2,fitted,1.8717551557477563,1.0756088613533434,262.20036368068975
T1189,0,log1p,SeasonalNaive,2,fitted,3.0372969180217795,1.7334207381199835,433.1823477804394
T1189,0,log1p,AutoTheta,2,STM,1.799179839916265,1.0342854830227357,252.40028077289315
T1189,0,log1p,AutoETS,2,"ETS(A,N,N)",1.8718671220045076,1.0756725686055404,262.2149595064822
T1189,0,log1p,AutoARIMA,2,"ARIMA(0, 1, 0, 0, 1, 1, 0)",1.7363784613896478,0.9985296609040547,244.5817546481644
T1201,0,log1p,Naive,2,fitted,1.5209120860925116,0.8625280323512484,207.15315934972722
T1201,0,log1p,SeasonalNaive,2,fitted,2.1256031396729207,1.1992500996157032,287.7588300742736
T1201,0,log1p,AutoTheta,2,STM,1.5683291537920918,0.8891627524467685,211.6787453516069
T1201,0,log1p,AutoETS,2,"ETS(A,Ad,N)",1.3836736069832096,0.7853353250089822,188.97136336193617
T1201,0,log1p,AutoARIMA,2,"ARIMA(0, 1, 0, 1, 7, 1, 0)",1.580120333328647,0.8957863425619604,214.89751650179576
T1229,0,log1p,Naive,2,fitted,1.6451915036574967,1.0597235061747132,262.0436250485326
T1229,0,log1p,SeasonalNaive,2,fitted,2.966075090619362,1.8941314008350154,481.4185734443019
T1229,0,log1p,AutoTheta,2,STM,1.5495874651866162,0.9986476124051683,249.7511128631492
T1229,0,log1p,AutoETS,2,"ETS(A,N,N)",1.6451768334593795,1.0597141415746354,262.0415250781165
T1229,0,log1p,AutoARIMA,2,"ARIMA(0, 1, 0, 1, 7, 1, 0)",1.7350015480308394,1.1170158738939533,275.4406067041034
T1310,0,log1p,Naive,2,fitted,2.5808444250938516,0.5734548025855806,143.59556051632916
T1310,0,log1p,SeasonalNaive,2,fitted,2.4110476411745716,0.5358452806124573,136.9881147086429
T1310,0,log1p,AutoTheta,2,STM,2.7007492742677335,0.5996943487213171,149.89013470151377
T1310,0,log1p,AutoETS,2,"ETS(A,N,N)",2.580814431825352,0.5734482328192249,143.59408655761368
T1310,0,log1p,AutoARIMA,2,"ARIMA(1, 1, 1, 0, 7, 1, 0)",2.612765953271253,0.5804451639163533,145.0819777118639
T1316,0,log1p,Naive,2,fitted,2.5060399116538505,0.5997911569256673,23.335697210190922
T1316,0,log1p,SeasonalNaive,2,fitted,2.5262454394354683,0.6043728541384954,23.91051785900318
T1316,0,log1p,AutoTheta,2,STM,2.6386374203791108,0.6310466677004986,24.42691377388561
T1316,0,log1p,AutoETS,2,"ETS(A,N,N)",2.5060105727808626,0.5997842337365764,23.335460395826527
T1316,0,log1p,AutoARIMA,2,"ARIMA(2, 2, 1, 0, 7, 1, 0)",2.47995890627526,0.593634831408218,23.135390159953705
T1323,0,log1p,Naive,2,fitted,2.817544367639935,0.6520561588810946,27.44794462770785
T1323,0,log1p,SeasonalNaive,2,fitted,3.2280260343638845,0.7449885134877261,31.72052141077506
T1323,0,log1p,AutoTheta,2,STM,2.8741700775461316,0.6649471463698309,28.002266692479235
T1323,0,log1p,AutoETS,2,"ETS(A,N,N)",2.8174966077729837,0.6520452784351877,27.447537431262077
T1323,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",2.817544367639935,0.6520561588810946,27.44794462770785
T1335,0,log1p,Naive,2,fitted,2.157312493167447,0.5036217872109774,22.131835667201145
T1335,0,log1p,SeasonalNaive,2,fitted,2.569749253305292,0.5983102959887401,25.522030959265535
T1335,0,log1p,AutoTheta,2,STM,2.184822378515156,0.5099496152835341,22.51827781021047
T1335,0,log1p,AutoETS,2,"ETS(A,N,N)",2.1573556648287027,0.5036317320346066,22.132187098719875
T1335,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",2.157312493167447,0.5036217872109774,22.131835667201145
T1345,0,log1p,Naive,2,fitted,2.8525836100663495,1.1810552821747393,547.0740463071329
T1345,0,log1p,SeasonalNaive,2,fitted,2.672033158623139,1.105976770626278,513.1568967813694
T1345,0,log1p,AutoTheta,2,DSTM,2.8616687599157196,1.184904277750021,549.7423285513455
T1345,0,log1p,AutoETS,2,"ETS(A,N,N)",2.8525738176108604,1.1810511461132023,547.0721493671335
T1345,0,log1p,AutoARIMA,2,"ARIMA(1, 0, 0, 0, 1, 1, 0)",2.8596766772542557,1.184051340480731,548.4397633160022
T1362,0,log1p,Naive,2,fitted,3.1575430176635186,1.1160475372259,383.6018769505725
T1362,0,log1p,SeasonalNaive,2,fitted,2.9826141101386963,1.0537605922687017,360.39544550792687
T1362,0,log1p,AutoTheta,2,OTM,3.0496095880954086,1.0770927513610205,372.0084404265928
T1362,0,log1p,AutoETS,2,"ETS(A,N,N)",3.157511583354802,1.1160361791191422,383.59798329040507
T1362,0,log1p,AutoARIMA,2,"ARIMA(0, 1, 0, 0, 1, 1, 0)",3.181128574466973,1.1245711083879364,386.528620794344
T1363,0,log1p,Naive,2,fitted,3.157721353827906,1.163824212925491,409.2964180849157
T1363,0,log1p,SeasonalNaive,2,fitted,2.9824783510856405,1.0987558050729738,384.4999229054308
T1363,0,log1p,AutoTheta,2,OTM,3.050178167320592,1.1233505649916662,396.9750381713979
T1363,0,log1p,AutoETS,2,"ETS(A,N,N)",3.1576898632107184,1.163812348021547,409.29225629354005
T1363,0,log1p,AutoARIMA,2,"ARIMA(0, 1, 0, 0, 1, 1, 0)",3.1815690596991817,1.1728109886123552,412.453883660825
T1371,0,log1p,Naive,2,fitted,2.788931375726255,1.405249978648026,454.57820794979807
T1371,0,log1p,SeasonalNaive,2,fitted,2.1873106872277477,1.0976087061465165,384.0592439417952
T1371,0,log1p,AutoTheta,2,DSTM,2.9199743169652934,1.472731173280502,476.72986837368194
T1371,0,log1p,AutoETS,2,"ETS(A,N,N)",2.7888966498562393,1.4052321197984021,454.5736289690297
T1371,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",3.327972613148538,1.6835231559560817,538.2681411564209
T1420,0,log1p,Naive,2,fitted,1.1626555995483772,0.49466846939247133,15.91546619756143
T1420,0,log1p,SeasonalNaive,2,fitted,1.356280961350518,0.5762276783474176,19.85574206261609
T1420,0,log1p,AutoTheta,2,STM,1.2457675675198783,0.5297481115421543,16.99575584398973
T1420,0,log1p,AutoETS,2,"ETS(A,N,N)",1.162599999497165,0.49464498177353583,15.914662999604007
T1420,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",1.1626555995483772,0.49466846939247133,15.91546619756143
T1425,0,log1p,Naive,2,fitted,1.162476337960174,0.4779357890417745,15.269927729270202
T1425,0,log1p,SeasonalNaive,2,fitted,1.3562489914182325,0.5568086384693763,19.052136925514997
T1425,0,log1p,AutoTheta,2,STM,1.2550207666482995,0.5156783419067671,16.421273450763152
T1425,0,log1p,AutoETS,2,"ETS(A,N,N)",1.1624207361241714,0.477913091622271,15.269157217904826
T1425,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",1.162476337960174,0.4779357890417745,15.269927729270202
T1433,0,log1p,Naive,2,fitted,1.7636769691253436,1.039754412309034,288.23154630559816
T1433,0,log1p,SeasonalNaive,2,fitted,3.0077904278254257,1.7592540187502541,469.70900414131705
T1433,0,log1p,AutoTheta,2,OTM,1.6265236758457473,0.9597156994500368,267.9010823219806
T1433,0,log1p,AutoETS,2,"ETS(A,N,N)",1.7637704462817594,1.039808910444718,288.24345733550877
T1433,0,log1p,AutoARIMA,2,"ARIMA(0, 1, 0, 0, 1, 1, 0)",1.6860379488229764,0.9944726256842003,278.3820969882642
T1480,0,log1p,Naive,2,fitted,2.7461128091255107,2.104423078086253,398.73007787223156
T1480,0,log1p,SeasonalNaive,2,fitted,5.146138265687529,3.888761943887574,706.8730836780898
T1480,0,log1p,AutoTheta,2,STM,2.6519851971076083,2.033346009475084,383.81902223759096
T1480,0,log1p,AutoETS,2,"ETS(A,N,N)",2.7462778938842347,2.1045476113961104,398.7505206868977
T1480,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",2.7461128091255107,2.104423078086253,398.73007787223156
T150,0,log1p,Naive,2,fitted,0.47557304276769924,0.2875533187157719,8.362800282885583
T150,0,log1p,SeasonalNaive,2,fitted,0.5968637550902633,0.36108033182643323,11.136009800898684
T150,0,log1p,AutoTheta,2,STM,0.45399146190586664,0.27452365896148045,8.089594777205969
T150,0,log1p,AutoETS,2,"ETS(M,N,N)",0.47395822611223043,0.28657875085983986,8.341597159252489
T150,0,log1p,AutoARIMA,2,"ARIMA(2, 2, 1, 0, 7, 1, 0)",0.434079791529116,0.26250126241076005,7.765274055678131
T1502,0,log1p,Naive,2,fitted,3.3666352371754047,1.0890272894440163,49.38107344201532
T1502,0,log1p,SeasonalNaive,2,fitted,6.76098717420075,2.1424978255047376,91.51504591361697
T1502,0,log1p,AutoTheta,2,OTM,3.4584645200635507,1.1180927884222676,50.46599095769199
T1502,0,log1p,AutoETS,2,"ETS(A,N,N)",3.3668252605551072,1.0890874777847739,49.383237579943774
T1502,0,log1p,AutoARIMA,2,"ARIMA(0, 1, 0, 0, 1, 1, 0)",3.240848894151053,1.049160803801111,47.95323271052837
T151,0,log1p,Naive,2,fitted,0.4725849134935679,0.2884411570027579,34.91690720448308
T151,0,log1p,SeasonalNaive,2,fitted,0.6182704234061553,0.37746707555772635,47.61850856611436
T151,0,log1p,AutoTheta,2,OTM,0.45295726863152236,0.27647987267919427,33.99519189906861
T151,0,log1p,AutoETS,2,"ETS(M,N,N)",0.47178878358876775,0.287956120169779,34.873581993232605
T151,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",0.4725849134935679,0.2884411570027579,34.91690720448308
T1511,0,log1p,Naive,2,fitted,2.9973258302972674,1.4031713877439933,53.25894566039696
T1511,0,log1p,SeasonalNaive,2,fitted,6.013765821056434,2.7613630503185407,95.75982623954859
T1511,0,log1p,AutoTheta,2,OTM,3.025728256189622,1.416190765930999,53.5187900091977
T1511,0,log1p,AutoETS,2,"ETS(A,N,N)",2.997435902277773,1.403221900745851,53.26037677285287
T1511,0,log1p,AutoARIMA,2,"ARIMA(2, 0, 0, 0, 1, 1, 0)",3.0954416256422643,1.4481759281048034,54.565185984601385
T1514,0,log1p,Naive,2,fitted,2.7771558601823854,0.7331598831792947,34.66319754849082
T1514,0,log1p,SeasonalNaive,2,fitted,5.06491867083546,1.3169580823805929,57.219447555629515
T1514,0,log1p,AutoTheta,2,DOTM,2.885639635104803,0.7612255426610524,35.667460782255574
T1514,0,log1p,AutoETS,2,"ETS(A,N,N)",2.7772390654828225,0.7331814254267149,34.663918360268745
T1514,0,log1p,AutoARIMA,2,"ARIMA(0, 1, 0, 0, 1, 1, 0)",2.7205279349753835,0.7184945426051904,34.17394682277318
T1537,0,log1p,Naive,2,fitted,4.4654397895066955,2.489656117370875,739.1318184194187
T1537,0,log1p,SeasonalNaive,2,fitted,5.993855874159273,3.3126774905622884,975.4661907445653
T1537,0,log1p,AutoTheta,2,STM,4.476997246424922,2.4959208142741067,740.5136156489499
T1537,0,log1p,AutoETS,2,"ETS(A,Ad,N)",4.465760869320139,2.489830816855757,739.1822778355921
T1537,0,log1p,AutoARIMA,2,"ARIMA(0, 1, 0, 0, 1, 1, 0)",4.387830202154335,2.4474154509348067,727.8257742260147
T1558,0,log1p,Naive,2,fitted,2.6511883039950637,1.2838859848649997,39.47098183656983
T1558,0,log1p,SeasonalNaive,2,fitted,3.6432652632930065,1.7535801553418298,53.00642285879799
T1558,0,log1p,AutoTheta,2,STM,2.7311774459886395,1.3219985960824865,40.64959217208266
T1558,0,log1p,AutoETS,2,"ETS(A,N,N)",2.6512534068538613,1.2839170309501549,39.47179869317234
T1558,0,log1p,AutoARIMA,2,"ARIMA(0, 1, 0, 0, 1, 1, 0)",2.595646163806313,1.2573919206472093,38.77495069950099
T1565,0,log1p,Naive,2,fitted,1.385969217573536,0.7453619274464185,20.964780330013436
T1565,0,log1p,SeasonalNaive,2,fitted,1.3834974702924745,0.7439055954321685,21.2270645975503
T1565,0,log1p,AutoTheta,2,OTM,1.4041168516890514,0.7550768858574693,21.395784602845307
T1565,0,log1p,AutoETS,2,"ETS(A,N,N)",1.3859603674079195,0.745357186277018,20.96462171923087
T1565,0,log1p,AutoARIMA,2,"ARIMA(3, 3, 1, 0, 7, 1, 0)",1.424765831757499,0.7661056036033491,21.724435145633752
T158,0,log1p,Naive,2,fitted,1.2009323333715545,0.46187165421261,20.38611081804763
T158,0,log1p,SeasonalNaive,2,fitted,1.782183186630841,0.6814714655931758,29.601689623591188
T158,0,log1p,AutoTheta,2,STM,1.152180884848152,0.4432984985845645,19.114002065882406
T158,0,log1p,AutoETS,2,"ETS(A,N,N)",1.2009328453763293,0.46187184919460145,20.386118855455393
T158,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",1.2009323333715545,0.46187165421261,20.38611081804763
T1587,0,log1p,Naive,2,fitted,1.237691243121052,0.6136968889706035,14.939442521631937
T1587,0,log1p,SeasonalNaive,2,fitted,1.2351716438712443,0.6123302256971829,15.479509497581516
T1587,0,log1p,AutoTheta,2,OTM,1.260338407594245,0.6248889561247818,15.262031264750329
T1587,0,log1p,AutoETS,2,"ETS(A,N,N)",1.2376823905255132,0.6136925106785323,14.939338692489207
T1587,0,log1p,AutoARIMA,2,"ARIMA(3, 3, 1, 0, 7, 1, 0)",1.2752462477303914,0.6322346914426629,15.588999607572665
T2025,0,log1p,Naive,2,fitted,1.0569573078874175,0.4151720322705058,100.2684254531674
T2025,0,log1p,SeasonalNaive,2,fitted,0.9515349073435847,0.3744476922995298,89.62728379238187
T2025,0,log1p,AutoTheta,2,DOTM,1.0382667175001894,0.4078669622198239,101.08585864071064
T2025,0,log1p,AutoETS,2,"ETS(A,N,N)",1.0569544013714622,0.41517089485416414,100.26803291402139
T2025,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",1.0569573078874175,0.4151720322705058,100.2684254531674
T2045,0,log1p,Naive,2,fitted,0.9312145942316972,0.4879653494138237,23.17287515301361
T2045,0,log1p,SeasonalNaive,2,fitted,1.138422794043623,0.6001010131929272,33.00243497509987
T2045,0,log1p,AutoTheta,2,DOTM,0.9089983326925316,0.47636318871183453,22.600554127798365
T2045,0,log1p,AutoETS,2,"ETS(A,N,N)",0.9311824629572132,0.48794857663419633,23.172154081691993
T2045,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",0.9312145942316972,0.4879653494138237,23.17287515301361
T2078,0,log1p,Naive,2,fitted,11.41711533665722,7.8246691504637615,3460.9188911947294
T2078,0,log1p,SeasonalNaive,2,fitted,10.067981332316167,6.992907594985834,3256.6532119427707
T2078,0,log1p,AutoTheta,2,OTM,10.046337485046946,6.96957813099788,3143.3085816837383
T2078,0,log1p,AutoETS,2,"ETS(M,A,N)",9.284423879817263,6.4810929852403385,2883.8209831044965
T2078,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",9.342834071706164,6.5191970636851515,2911.3614656156974
T2246,0,log1p,Naive,2,fitted,10.66209368013847,3.9182134216529896,616.7954986402351
T2246,0,log1p,SeasonalNaive,2,fitted,11.484837065046626,4.263431902892385,670.5446272567225
T2246,0,log1p,AutoTheta,2,OTM,10.752354411070804,3.954201406655921,621.67227882278
T2246,0,log1p,AutoETS,2,"ETS(M,A,N)",10.582539818303404,3.8863875167981736,608.8634098250103
T2246,0,log1p,AutoARIMA,2,"ARIMA(4, 1, 2, 0, 7, 2, 0)",10.477547172889988,3.8447087360526035,600.3237212976567
T2257,0,log1p,Naive,2,fitted,5.60614323847365,1.149363322140143,305.82454682319536
T2257,0,log1p,SeasonalNaive,2,fitted,6.931969315025269,1.4463928373430452,358.0686418341568
T2257,0,log1p,AutoTheta,2,DOTM,5.828974908920935,1.197296648756048,315.6956081719059
T2257,0,log1p,AutoETS,2,"ETS(A,N,N)",5.606101767354113,1.149354421282504,305.8226577332954
T2257,0,log1p,AutoARIMA,2,"ARIMA(2, 2, 2, 0, 7, 1, 0)",5.8633378060831065,1.2046611092819064,313.9850265459287
T2260,0,log1p,Naive,2,fitted,0.6239041015806369,0.23920333012223358,127.79828972698824
T2260,0,log1p,SeasonalNaive,2,fitted,2.2172579527107867,0.8386744782389853,433.3872699033551
T2260,0,log1p,AutoTheta,2,STM,0.6431581216649536,0.24658563232173494,134.92873693768914
T2260,0,log1p,AutoETS,2,"ETS(A,N,N)",0.6239041014653629,0.23920333012223358,127.79930890773076
T2260,0,log1p,AutoARIMA,2,"ARIMA(5, 2, 0, 1, 7, 1, 0)",0.5703801865709677,0.21877795951664097,122.16019321415918
T2267,0,log1p,Naive,2,fitted,0.38106324183049606,0.18439275224742888,60.35581993477847
T2267,0,log1p,SeasonalNaive,2,fitted,1.5794064242798616,0.7581126561900244,219.01807329207364
T2267,0,log1p,AutoTheta,2,STM,0.3787735814352235,0.183282898533249,60.12986240947026
T2267,0,log1p,AutoETS,2,"ETS(M,N,N)",0.38107807927811954,0.18439991739557932,60.35906794567123
T2267,0,log1p,AutoARIMA,2,"ARIMA(2, 4, 0, 0, 1, 1, 0)",0.48473586622290915,0.23438959014159316,77.10038421667464
T2308,0,log1p,Naive,2,fitted,2.3473290503076516,0.6619404850644547,251.42058104186455
T2308,0,log1p,SeasonalNaive,2,fitted,2.8787308730952064,0.8178406177844889,312.5590138563549
T2308,0,log1p,AutoTheta,2,STM,2.4552560321644314,0.6925523868534397,255.70267601571598
T2308,0,log1p,AutoETS,2,"ETS(M,N,N)",2.347315408920552,0.6619366119035653,251.4203566622314
T2308,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",2.3473290503076516,0.6619404850644547,251.42058104186455
T2315,0,log1p,Naive,2,fitted,1.6012681041281944,0.41429665094450474,186.3086456087598
T2315,0,log1p,SeasonalNaive,2,fitted,1.1439209408233364,0.2970667068467529,135.73386249779622
T2315,0,log1p,AutoTheta,2,DOTM,1.72974580636293,0.4470669253140094,198.42263176791323
T2315,0,log1p,AutoETS,2,"ETS(A,N,N)",1.6012002206067977,0.4142793162332555,186.3039042824071
T2315,0,log1p,AutoARIMA,2,"ARIMA(1, 1, 0, 0, 1, 1, 0)",1.603100792525099,0.4147646395709009,186.43399265777114
T2334,0,log1p,Naive,2,fitted,1.7952688450635856,0.803729742330599,308.37659374768293
T2334,0,log1p,SeasonalNaive,2,fitted,1.6387322329798786,0.7341610656251071,290.5095953664841
T2334,0,log1p,AutoTheta,2,DOTM,1.8585209471612563,0.8316132805460014,317.06215922525246
T2334,0,log1p,AutoETS,2,"ETS(A,N,N)",1.795346821584002,0.8037641580090329,308.38487866727803
T2334,0,log1p,AutoARIMA,2,"ARIMA(2, 2, 0, 0, 1, 1, 0)",1.7656668177716268,0.7906611780280952,305.41982012417657
T2345,0,log1p,Naive,2,fitted,3.685505123867677,1.5584765748249414,412.3998623042585
T2345,0,log1p,SeasonalNaive,2,fitted,2.823680384608009,1.1987144423170633,341.25272264743614
T2345,0,log1p,AutoTheta,2,DOTM,3.6981686165100744,1.5637006760560366,414.6492558116148
T2345,0,log1p,AutoETS,2,"ETS(A,N,N)",3.685569595959024,1.5585032702491102,412.40599082413115
T2345,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",3.685505123867677,1.5584765748249414,412.3998623042585
T2352,0,log1p,Naive,2,fitted,3.0525779472659416,0.9846881337894302,209.35319779877608
T2352,0,log1p,SeasonalNaive,2,fitted,4.515350851291179,1.4434103788924375,285.28167033402474
T2352,0,log1p,AutoTheta,2,DOTM,3.1534675296058197,1.01656280766392,214.02729783664722
T2352,0,log1p,AutoETS,2,"ETS(A,N,N)",3.0526943239837934,0.984724948152522,209.35926364624183
T2352,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",3.0525779472659416,0.9846881337894302,209.35319779877608
T2358,0,log1p,Naive,2,fitted,3.2591423693894623,1.38535351043359,248.76037666798754
T2358,0,log1p,SeasonalNaive,2,fitted,2.625315163824178,1.1194418358980431,214.4190839720862
T2358,0,log1p,AutoTheta,2,STM,3.135819776231611,1.3338419052203652,241.19918393874696
T2358,0,log1p,AutoETS,2,"ETS(A,N,N)",3.25916551390122,1.3853631609355654,248.76198318423286
T2358,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 2, 0, 7, 1, 0)",3.5324060315743955,1.4990646499214424,269.2232774227134
T2370,0,log1p,Naive,2,fitted,0.5672415818407739,0.34008773535493386,116.67834601404145
T2370,0,log1p,SeasonalNaive,2,fitted,0.65812405345876,0.3950077778980687,128.23105540948197
T2370,0,log1p,AutoTheta,2,STM,0.5580926289227828,0.33459260801086577,116.61494438072421
T2370,0,log1p,AutoETS,2,"ETS(A,N,A)",0.617824285254343,0.3703392964079707,124.62103513651154
T2370,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",0.5672415818407739,0.34008773535493386,116.67834601404145
T239,0,log1p,Naive,2,fitted,1.4587847462368242,0.9034851452824043,26.636058861934423
T239,0,log1p,SeasonalNaive,2,fitted,1.939351885573313,1.2069458047665687,35.75955557235217
T239,0,log1p,AutoTheta,2,STM,2.0190933876320787,1.2566454745775515,37.27799021894269
T239,0,log1p,AutoETS,2,"ETS(A,N,N)",1.4587978918696478,0.9034933841154315,26.636780442596535
T239,0,log1p,AutoARIMA,2,"ARIMA(0, 0, 0, 0, 1, 1, 0)",1.4587847462368242,0.9034851452824043,26.636058861934423
T2391,0,log1p,Naive,2,fitted,0.41849372815665936,0.21351873216448997,66.49887754155226
T2391,0,log1p,SeasonalNaive,2,fitted,2.1680316676359332,1.094241623291638,330.3185789074359
T2391,0,log1p,AutoTheta,2,STM,0.33821835166798775,0.1726380246981244,55.796799798457954
T2391,0,log1p,AutoETS,2,"ETS(A,N,N)",0.41860818518299714,0.2135769750680845,66.51324347980508
T2391,0,log1p,AutoARIMA,2,"ARIMA(1, 0, 0, 0, 1, 1, 0)",0.3244328816901465,0.16563199994916666,54.5980071537496
T2400,0,log1p,Naive,2,fitted,3.5517329967396685,1.8070039168910832,660.2306582875877
T2400,0,log1p,SeasonalNaive,2,fitted,3.16705742821123,1.6140631754944421,619.016989727611
T2400,0,log1p,AutoTheta,2,STM,3.185790934583314,1.6243331823832785,595.1864741212256
T2400,0,log1p,AutoETS,2,"ETS(A,A,N)",2.8424599571304063,1.452084080120268,528.6428081750665
T2400,0,log1p,AutoARIMA,2,"ARIMA(0, 1, 0, 0, 1, 1, 0)",2.8436626423364046,1.4526886363443439,528.8660141914748
T2406,0,log1p,Naive,2,fitted,3.435494433862712,1.8360501690456998,616.757019185247
T2406,0,log1p,SeasonalNaive,2,fitted,2.7749964592957523,1.4882673915923672,535.9363788201512
T2406,0,log1p,AutoTheta,2,STM,3.262134156104791,1.7449856608559362,586.4196651032082
T2406,0,log1p,AutoETS,2,"ETS(A,N,N)",3.4354932443934243,1.8360495449160639,616.7568247682885
